,name,salary,link,url
337,Middle Game Designer,,https://hh.ru/vacancy/42447443?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
338,Producer / Продюсер (gamedev),,https://hh.ru/vacancy/42494843?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
339,Junior Game Designer / Младший геймдизайнер,,https://hh.ru/vacancy/42397428?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
340,Middle Game Designer,,https://hh.ru/vacancy/42447401?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
341,Младший разработчик (MY.GAMES),,https://hh.ru/vacancy/42032404?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
342,Level Designer,,https://hh.ru/vacancy/42203665?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
343,Junior Game Designer (LiveOps),,https://hh.ru/vacancy/42414701?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
344,Marketing Motion Designer (3D),,https://hh.ru/vacancy/41074213?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
345,Technical Game Designer,,https://hh.ru/vacancy/42397698?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
346,Technical Game Designer,,https://hh.ru/vacancy/42397699?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
347,Technical Game Designer,,https://hh.ru/vacancy/42397700?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
348,"Game designer (Москва, Санкт-Петербург, Казань, Харьков, Минск, Гомель, Калуга, Ульяновск)",,https://hh.ru/vacancy/40975400?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
349,Lead Game Designer,,https://hh.ru/vacancy/42393789?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
350,Level Artist,,https://hh.ru/vacancy/42423642?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
351,Marketing Motion Designer (2D),,https://hh.ru/vacancy/41074209?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
352,UI Technical Artist (UI Технический художник),,https://hh.ru/vacancy/42386792?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
353,UI Technical Artist / UI Технический художник,,https://hh.ru/vacancy/42386808?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
354,UI Technical Artist (UI Технический художник),,https://hh.ru/vacancy/42386782?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
355,Lead Game Designer/Producer,от 250 000 руб.,https://hh.ru/vacancy/42385993?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
356,Lead Game Designer,,https://hh.ru/vacancy/42375063?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
357,Lead Game Designer,,https://hh.ru/vacancy/42375111?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
358,Lead Game Designer,,https://hh.ru/vacancy/42375036?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
359,Lead Game Designer,,https://hh.ru/vacancy/42375008?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
360,Разработчик серверных приложений на Java,,https://hh.ru/vacancy/37498081?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
361,Lead Gameplay Programmer,,https://hh.ru/vacancy/42475308?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
362,Lead 2D Artist,,https://hh.ru/vacancy/42374647?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
363,Lead 2D Artist,,https://hh.ru/vacancy/42374771?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
364,Lead 2D Artist,,https://hh.ru/vacancy/42374546?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
365,Narrative Designer (Casual),,https://hh.ru/vacancy/42345283?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
366,Narrative Designer (Casual),,https://hh.ru/vacancy/42345284?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
367,3D Artist,,https://hh.ru/vacancy/42203533?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
368,Game designer (math),400-1 000 USD,https://hh.ru/vacancy/42306875?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
369,VFX Artist (2D),,https://hh.ru/vacancy/42363734?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
370,Middle C# Unity Developer,80 000-130 000 руб.,https://hh.ru/vacancy/42006047?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
371,Game Designer (Remote),,https://hh.ru/vacancy/42357715?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
372,Project Manager/Game Designer,50 000-100 000 руб.,https://hh.ru/vacancy/42313934?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
373,3D Animator (Senior),,https://hh.ru/vacancy/41562672?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
374,2d Artist,,https://hh.ru/vacancy/42331553?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
375,UI/UX designer,,https://hh.ru/vacancy/42343609?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
376,Видеомонтажер / Видеодизайнер,,https://hh.ru/vacancy/42307409?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
377,2d Artist,,https://hh.ru/vacancy/42331994?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
378,2d Artist,,https://hh.ru/vacancy/42331995?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
379,2d Artist,,https://hh.ru/vacancy/42331996?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
380,2d Artist,,https://hh.ru/vacancy/42331999?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
381,Middle Game Designer,,https://hh.ru/vacancy/42325443?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
382,Lead 3D Artist,,https://hh.ru/vacancy/42334540?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
383,Middle/Senior Python Developer (analytics),,https://hh.ru/vacancy/42426171?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
384,Lead 2D Artist,,https://hh.ru/vacancy/42316654?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
385,2D Animator,,https://hh.ru/vacancy/42324634?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
386,Senior/Lead Data Analyst,,https://hh.ru/vacancy/42325739?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
387,Senior QA-Engineer,90 000-150 000 руб.,https://hh.ru/vacancy/41917785?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
388,Unity 3D Developer (C#),,https://hh.ru/vacancy/42922184?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
389,Game Designer,,https://hh.ru/vacancy/42117624?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
390,Game Designer,,https://hh.ru/vacancy/42626207?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
391,Игровой Аналитик / Аналитик мобильных приложений,,https://hh.ru/vacancy/42677888?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
392,Game Producer (Flime by Gismart),,https://hh.ru/vacancy/42393942?query=%D0%93%D0%B5%D0%B9%D0%BC%20%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80,https://hh.ru/search/vacancy
